source	reference	sentA	sentB	modification_type	sentA_sem_changed
Nickel mining is also important in the province, but is mostly concentrated in Morowali, on the opposite coast of Sulawesi.	Dr Nickuabou isch ir Provinz äbefaus wichtig, konzentriert sech aber houptsächlech uf Morowali ar gägenüberligende Küschte vo Sulawesi.	Dr Nickelabbou isch ir Provinz äbefaus wichtig, konzentriert sech aber houptsächlech uf Morowali, ar gägenüberligende Küschte vo Sulawesi.	Dr Nickelabbou isch ir Provinz o vo Bedütig, jedoch konzentriert sech dä houptsächlech uf Morowali, uf dr gägenüberligende Küschte Sulawesis.	substitution	Dr Nickelabbou isch ir Provinz äbefaus wichtig, konzentriert sech aber ned uf Morowali, ar gägenüberligende Küschte vo Sulawesi.
Nickel mining is also important in the province, but is mostly concentrated in Morowali, on the opposite coast of Sulawesi.	Dr Nickuabou isch ir Provinz äbefaus wichtig, konzentriert sech aber houptsächlech uf Morowali ar gägenüberligende Küschte vo Sulawesi.	Dr Nickelabbou isch ir Provinz äbefaus wichtig, konzentriert sech aber houptsächlech uf Morowali, ar gägenüberligende Küschte vo Sulawesi.	Dr Nickelabbou isch ir Provinz äbefaus wichtig, konzentriert sech aber houptsächlech uf Morowali, ar gägenüberligende Chüschte vo Sulawesi.	deletion	Dr Nickelabbou ar gägenüberligende Küschte vo Sulawesi.
Nickel mining is also important in the province, but is mostly concentrated in Morowali, on the opposite coast of Sulawesi.	Dr Nickuabou isch ir Provinz äbefaus wichtig, konzentriert sech aber houptsächlech uf Morowali ar gägenüberligende Küschte vo Sulawesi.	Der Nickelabbou isch ir Provinz ebefalls wichtig, konzentriert sech aber houptsächlech uf Morowali, ar gägenüberligende Chüschte vo Sulawesi.	Dr Nickelabbou isch ir Provinz o vo Bedütig, jedoch konzentriert sech dä houptsächlech uf Morowali, uf dr gägenüberligende Küschte Sulawesis.	deletion	Der Nickelabbou isch ir Provinz aber houptsächlech uf Morowali, ar gägenüberligende Chüschte vo Sulawesi.
Nickel mining is also important in the province, but is mostly concentrated in Morowali, on the opposite coast of Sulawesi.	Dr Nickuabou isch ir Provinz äbefaus wichtig, konzentriert sech aber houptsächlech uf Morowali ar gägenüberligende Küschte vo Sulawesi.	Der Nickelabbou isch ir Provinz ebefalls wichtig, konzentriert sech aber houptsächlech uf Morowali, ar gägenüberligende Chüschte vo Sulawesi.	Dr Nickelabbou isch ir Provinz äbefaus wichtig, konzentriert sech aber houptsächlech uf Morowali, ar gägenüberligende Chüschte vo Sulawesi.	substitution	Der Nickelabbou isch ir Provinz ebefalls wichtig, konzentriert sech aber nie uf Morowali, ar gägenüberligende Chüschte vo Sulawesi.
Nickel mining is also important in the province, but is mostly concentrated in Morowali, on the opposite coast of Sulawesi.	Dr Nickuabou isch ir Provinz äbefaus wichtig, konzentriert sech aber houptsächlech uf Morowali ar gägenüberligende Küschte vo Sulawesi.	Dr Nickelabbou isch ir Provinz o vo Bedütig, jedoch konzentriert sech dä houptsächlech uf Morowali, uf dr gägenüberligende Küschte Sulawesis.	Dr Nickelabbou isch ir Provinz äbefaus wichtig, konzentriert sech aber houptsächlech uf Morowali, ar gägenüberligende Chüschte vo Sulawesi.	substitution	Dr Nickelabbou isch ir Provinz o vo Bedütig, jedoch konzentriert sech dä nümm uf Morowali, uf dr gägenüberligende Küschte Sulawesis.
Palu and Donggala have been hit by tsunamis several times in the past 100 years, according to Indonesia's Disaster Mitigation Agency.	Nach Agabe vor indonesische Katastropheschutzbehörde si Palu o Donggala i de letschte 100 Jahr mehrmaus vo Tsunamis heigsuecht worde.	Palu und Donggala si i de vergangene 100 Jahr mehrmals vo Tsunamis heimgsuecht worde, so di indonesisch Katastropheschutzbehörde.	Palu u Donggala si i de vergangene 100 Jahr mehrmals vo Tsunamis heimgsuecht worde, so di indonesischi Katastrophenschutzbehörde.	insertion	Palu und Donggala si i de vergangene 100 Jahr mehrmals vo chlinere Tsunamis heimgsuecht worde, so di indonesisch Katastropheschutzbehörde.
Palu and Donggala have been hit by tsunamis several times in the past 100 years, according to Indonesia's Disaster Mitigation Agency.	Nach Agabe vor indonesische Katastropheschutzbehörde si Palu o Donggala i de letschte 100 Jahr mehrmaus vo Tsunamis heigsuecht worde.	Palu und Donggala si i de vergangene 100 Jahr mehrmals vo Tsunamis heimgsuecht worde, so di indonesisch Katastropheschutzbehörde.	Palu u Donggala si i de vergangene 100 Jahr mehrmals vo Tsunamis heimgsuecht worde, so di indonesisch Katastrophenschutzbehörde.	substitution	Palu und Donggala si i de vergangene 100 Jahr nie vo Tsunamis heimgsuecht worde, so di indonesisch Katastropheschutzbehörde.
Palu and Donggala have been hit by tsunamis several times in the past 100 years, according to Indonesia's Disaster Mitigation Agency.	Nach Agabe vor indonesische Katastropheschutzbehörde si Palu o Donggala i de letschte 100 Jahr mehrmaus vo Tsunamis heigsuecht worde.	Palu u Donggala si i de vergangene 100 Jahr mehrmals vo Tsunamis heimgsuecht worde, so di indonesischi Katastrophenschutzbehörde.	Palu u Donggala si i de vergangene 100 Jahr mehrmals vo Tsunamis heimgsuecht worde, so di indonesisch Katastrophenschutzbehörde.	deletion	Palu u Donggala si mehrmals vo Tsunamis heimgsuecht worde, so di indonesischi Katastrophenschutzbehörde.
In 1938, a tsunami killed more than 200 people and destroyed hundreds of houses in Donggala.	Im Jahr 1938 het e Tsunami zDonggala meh aus 200 Mönsche tötet o het Hunderti vo Hüser zerstört.	Im Jahr 1938 si über 200 Mönsche dür e Tsunami tötet worde, wo hunderti Hüüser z Donggala zerstört het.	1938 het es Tsunami meh aus 200 Mönsche tötet und het Hunderti vo Hüser z Donggala zerstört.	deletion	Im Jahr 1938 si über 200 Mönsche tötet worde, wo hunderti Hüüser z Donggala zerstört het.
A tsunami also struck western Donggala in 1996, killing nine.	E Tsunami het 1996 o West-Donggala troffe o het nün Todesopfer gforderet.	West-Donggala isch im Jahr 1996 vomene Tsunami troffe worde, wo nüün Mönsche gstorbe sy.	E Tsunami het 1996 o dr Weste vo Donggala troffe und het nüü Mensche umtrocht.	deletion	West-Donggala isch im Jahr 1996 vomene Tsunami troffe worde, wo Mönsche gstorbe sy.
Indonesia sits on the seismically Pacific Ring of Fire and is regularly hit by earthquakes.	Indonesie lyt ufem seismische Pazifische Füürring o wird regumässig vo Ärdbäbe heimgsuecht.	Indonesie liegt uf em seismische pazifische Füürring und wird regelmässig vo Erdbebe heimgsuecht.	Indonesien liggt auf dum seismesche pazefische Füürreng, u werdtt Regumässeg vo Erdebebe heimgsuecht.	substitution	Indonesie liegt uf em seismische pazifische Füürring und wird regelmässig vo Erdbebe verschont.
Here are some of the major quakes and tsunamis in recent years:	Hie si es paar vo de gröschte Ärdbäbe o Tsunamis vo de letschte Jahr:	Da sy einigi vo de gröschte Erdbebebe u Tsunamis der letschte Jahr:	Da sy es paar vo de gröschte Ärdbebe u Tsunamis vo de letschte Jahr:	deletion	Da sy einigi vo de gröschte Tsunamis der letschte Jahr:
Here are some of the major quakes and tsunamis in recent years:	Hie si es paar vo de gröschte Ärdbäbe o Tsunamis vo de letschte Jahr:	Da sy einigi vo de gröschte Erdbebebe u Tsunamis der letschte Jahr:	Da sy einigi vo de gröschte Erdbebe u Tsunamis vo de letschte Jahr:	deletion	Da sy einigi vo de gröschte Erdbebebe u Tsunamis
Here are some of the major quakes and tsunamis in recent years:	Hie si es paar vo de gröschte Ärdbäbe o Tsunamis vo de letschte Jahr:	Da sy einigi vo de gröschte Erdbebebe u Tsunamis der letschte Jahr:	Hie sy einigi vo de gröschte Erdbebe u Tsunamis vo de letschte Jahr:	substitution	Da sy einigi vo de chlinnschte Erdbebebe u Tsunamis der letschte Jahr:
Here are some of the major quakes and tsunamis in recent years:	Hie si es paar vo de gröschte Ärdbäbe o Tsunamis vo de letschte Jahr:	Da sy einigi vo de gröschte Erdbebebe u Tsunamis der letschte Jahr:	Do ä baar vu d greschte Erdbebe un Tsunamis vu d letschte Johr:	deletion	Da sy einigi vo de gröschte Erdbebebe der letschte Jahr:
Here are some of the major quakes and tsunamis in recent years:	Hie si es paar vo de gröschte Ärdbäbe o Tsunamis vo de letschte Jahr:	Da sy es paar vo de gröschte Ärdbebe u Tsunamis vo de letschte Jahr:	Da sy einigi vo de gröschte Erdbebe u Tsunamis vo de letschte Jahr:	substitution	Da sy es paar vo de gröschte Ärdbebe u Tsunamis vo de nöchschte Jahr:
Here are some of the major quakes and tsunamis in recent years:	Hie si es paar vo de gröschte Ärdbäbe o Tsunamis vo de letschte Jahr:	Da sy es paar vo de gröschte Ärdbebe u Tsunamis vo de letschte Jahr:	Hie sy einigi vo de gröschte Erdbebe u Tsunamis vo de letschte Jahr:	deletion	Da sy es paar Ärdbebe u Tsunamis vo de letschte Jahr:
Here are some of the major quakes and tsunamis in recent years:	Hie si es paar vo de gröschte Ärdbäbe o Tsunamis vo de letschte Jahr:	Da sy es paar vo de gröschte Ärdbebe u Tsunamis vo de letschte Jahr:	Do ä baar vu d greschte Erdbebe un Tsunamis vu d letschte Johr:	deletion	Da sy Ärdbebe u Tsunamis vo de letschte Jahr:
Here are some of the major quakes and tsunamis in recent years:	Hie si es paar vo de gröschte Ärdbäbe o Tsunamis vo de letschte Jahr:	Da sy einigi vo de gröschte Erdbebe u Tsunamis vo de letschte Jahr:	Hie sy einigi vo de gröschte Erdbebe u Tsunamis vo de letschte Jahr:	substitution	Da sy wenig vo de gröschte Erdbebe u Tsunamis vo de letschte Jahr:
Here are some of the major quakes and tsunamis in recent years:	Hie si es paar vo de gröschte Ärdbäbe o Tsunamis vo de letschte Jahr:	Da sy einigi vo de gröschte Erdbebe u Tsunamis vo de letschte Jahr:	Do ä baar vu d greschte Erdbebe un Tsunamis vu d letschte Johr:	deletion	Da sy einigi vo de gröschte Erdbebe u Tsunamis vo de Jahr:
Here are some of the major quakes and tsunamis in recent years:	Hie si es paar vo de gröschte Ärdbäbe o Tsunamis vo de letschte Jahr:	Hie sy einigi vo de gröschte Erdbebe u Tsunamis vo de letschte Jahr:	Do ä baar vu d greschte Erdbebe un Tsunamis vu d letschte Johr:	deletion	Hie sy vo de gröschte Erdbebe u Tsunamis vo de letschte Jahr:
2009: A 7.6 magnitude quake struck near the city of Padang, capital of West Sumatra province.	2009: Es Bäbe vor Sterchi 7,6 het sech ir Nöchi vor Stadt Padang ereignet, dr Houptstadt vor Provinz West-Sumatra.	2009: E Bebe vo dr Schtärchi 7,6 erreignet sech i dr Nöchi vo dr Schtadt Padang, dr Houptschtadt vo der Provinz West-Sumatra.	2009: Es Bebe vor Stärchi 7.6 erreignet sech ir Nöchi vor Stadt Padang, der Houptstadt vor Provinz West-Sumatra.	insertion	2009: E Bebe vo dr Schtärchi 7,6 erreignet sech sälte i dr Nöchi vo dr Schtadt Padang, dr Houptschtadt vo der Provinz West-Sumatra.
More than 1,100 people were killed.	Meh aus 1100 Mönsche si tötet worde.	Über 1.100 Mönsche si getötet worde.	Meh aus 1100 Mönsche si getötet worde.	insertion	Über 1.100 Mönsche si nie getötet worde.
More than 1,100 people were killed.	Meh aus 1100 Mönsche si tötet worde.	Über 1.100 Mönsche si getötet worde.	Meh als 1100 Mensche sind tötet worde.	insertion	Über 1.100 Mönsche si chuum getötet worde.
More than 1,100 people were killed.	Meh aus 1100 Mönsche si tötet worde.	Über 1.100 Mönsche si getötet worde.	Meh aus 1.100 Lüt si tötet worde.	insertion	Über 1.100 Mönsche si nöd getötet worde.
More than 1,100 people were killed.	Meh aus 1100 Mönsche si tötet worde.	Meh aus 1100 Mönsche si getötet worde.	Meh als 1100 Mensche sind tötet worde.	insertion	Chuum Meh aus 1100 Mönsche si getötet worde.
More than 1,100 people were killed.	Meh aus 1100 Mönsche si tötet worde.	Meh aus 1100 Mönsche si getötet worde.	Meh aus 1.100 Lüt si tötet worde.	substitution	Meh aus 1100 Mönsche si grettet worde.
More than 1,100 people were killed.	Meh aus 1100 Mönsche si tötet worde.	Meh als 1100 Mensche sind tötet worde.	Meh aus 1.100 Lüt si tötet worde.	insertion	Meh als 1100 Mensche sind scho tötet worde.
2018: Major quakes hit Indonesia's tourist island of Lombok, killing more than 500 people, mostly on the northern side of the island.	2018: Schwäri Ärdbebe hei di indonesischi Touristeninsle Lombok erschütteret o meh aus 500 Mönsche tötet, di meischte devo uf dr Nordsyte vor Insle.	2018: Schweri Bäbe hei Indonesies Touristeinsle Lombok erschütteret und hei meh aus 500 Mönsche tötet, vorauem uf dr Nordsite vor Insle.	2018: Schweri Erdbebe hei die bi Tourischte beliebti indonesischi Insle Lombok troffe u hei vor allem uf dr Nordsite vor Insle über 500 Todesöpfer gforderet.	insertion	2018: Schweri Bäbe hei Indonesies Touristeinsle Lombok erschütteret und hei nid meh aus 500 Mönsche tötet, vorauem uf dr Nordsite vor Insle.
It is not the first time criminal charges have been filed against Palin.	Es isch nid ds erschte Mau, dass gäge Palin e Strafazeig wird erhobe.	Es isch nid z'erst mau wo gäge Palin Strofazeig erhobe isch worde.	Es isch nid z'erst mau wo gäge Palin Strofazeige erhobe worde si.	insertion	Es isch nid z'erst mau wo gäge Palin kai Strofazeig erhobe isch worde.
Federal prosecutors seeking rare death penalty for NYC terror attack suspect	Bundesawäut fordere säuteni Todesstraf füre Verdächtige vomne Terroraschlag zNew York	Bundesstaatsawält fordere selteni Todesstraf für mutmassliche Terroraschlag in NYC	Bundesstaatsanwält fordere sälteni Todesstrof für muetmassliche Terrorahschlag i NYC	insertion	Bundesstaatsawält fordere kai selteni Todesstraf für mutmassliche Terroraschlag in NYC
Federal prosecutors in New York are seeking the death penalty for Sayfullo Saipov, the suspect in the New York City terror attack that killed eight people -- a rare punishment that hasn't been carried out in the state for a federal crime since 1953.	Bundesawäut zNew York fordere d Todesstraf füre Sayfullo Saipov, dr Verdächtig vom New Yorker Terroraschlag, wo acht Lüt si tötet worde - e säuteni Straf, wo im Bundesstaat sit 1953 nümm füres Bundesverbräche isch verhängt worde.	Bundesstaatsawält in New York fordere d Todesstrof für Sayfullo Saipov, de Verdächtige vom New Yorker Terroraschlag, wo acht Mönsche tötet het - e selteni Strof, wo sit 1953 i däm Staat nümme fürnes Bundesverbräche vollstreckt worde isch.	D Bundesanwaltschaft z New York forderet d Todesstrof für Sayfullo Saipov, de Aageklagte i däm Terroraschlag vo New York City, wo acht Mönschelebe het koschtet. Das isch e sältigi Strof, wo sit 1953 nümme für es Bundesverbräche verhängt worde isch.	substitution	Bundesstaatsawält in New York fordere d Todesstrof für Sayfullo Saipov, de Verantwortlich vom New Yorker Terroraschlag, wo acht Mönsche tötet het - e selteni Strof, wo sit 1953 i däm Staat nümme fürnes Bundesverbräche vollstreckt worde isch.
In order to justify a death sentence, prosecutors will have to prove that Saipov "intentionally" killed the eight victims and "intentionally" inflicted serious bodily injury, according to the notice of intent to seek the death penalty, filed in the Southern District of New York.	Um es Todesurteil zrächtfertige, müesse d Staatsawäut nachewyse, dass dr Saipov di acht Opfer "vorsätzlech" tötet het o "vorsätzlech" schwäri Körperverletzige het verursacht, heissts ir Absichtserklärig fürd Beatragig vor Todesstraf, wo im südleche Bezirk vo New York isch yggreicht worde.	Zur Rächtfertigung vor Todesschtraaf müesse d Akläger bewiise, dass dr Saipov di acht Ofer "zielt" tötet het und "bewusst" schweri Körperverletzige het zuegfüegt, so heisst's ir Absichtserklärig für d Forderig vor Todesschtraaf, wo im südleche Bezirk New Yorks isch ygreicht worde.	Zum es Todesurteil z rächtfertige, müend d Staatsawält nachewiese, dass Saipov di acht Opfer „absichtlich“ tötet und „absichtlich“ schwäri Körperverletzige zuegfüegt het, wie us dere im Souther District vo New York iigreichte Absichtserklärig füre geit.	substitution	Zur Rächtfertigung vor Todesschtraaf müesse d Verteidiger bewiise, dass dr Saipov di acht Ofer "zielt" tötet het und "bewusst" schweri Körperverletzige het zuegfüegt, so heisst's ir Absichtserklärig für d Forderig vor Todesschtraaf, wo im südleche Bezirk New Yorks isch ygreicht worde.
Both of those counts carry a possibly death sentence, according to the court document.	Lut däm Grichtsdokumänt drohe wäge beide Aklagepünkt müglecherwys d Todesstraf.	Beidi Aaklage chönt lut em Grichtsdokument mit em Tod bestraft wärde.	Beidi Aklagpünkt beinhaltä lut Grichtsdokumänt müglecherwys ä Todesstrof.	deletion	Beidi Aaklage chönt lut em Grichtsdokument bestraft wärde.
Both of those counts carry a possibly death sentence, according to the court document.	Lut däm Grichtsdokumänt drohe wäge beide Aklagepünkt müglecherwys d Todesstraf.	Beidi Aaklage chönt lut em Grichtsdokument mit em Tod bestraft wärde.	Beidi Aklagpünkt beinhaltet lut Grichtsdokument möglecherwiis e Todesschtraf.	insertion	Beidi Aaklage chönt lut em Grichtsdokument nöd mit em Tod bestraft wärde.
Both of those counts carry a possibly death sentence, according to the court document.	Lut däm Grichtsdokumänt drohe wäge beide Aklagepünkt müglecherwys d Todesstraf.	Beidi Aklagpünkt beinhaltä lut Grichtsdokumänt müglecherwys ä Todesstrof.	Beidi Aklagpünkt beinhaltet lut Grichtsdokument möglecherwiis e Todesschtraf.	substitution	Beidi Aklagpünkt beinhaltä lut Grichtsdokumänt müglecherwys kä Todesstrof.
Five of the victims were tourists from Argentina.	Füf vo de Opfer si Tourischte us Argentinie gsy.	Bi füüf Opfer hets sech um argentinischi Tourischte ghandlet.	Föif vo de Opfer si Tourischte us Argentinie gsi.	insertion	Bi füüf Opfer hets sech nid um argentinischi Tourischte ghandlet.
He stated to investigators that he felt good about what he had done, police said.	Är heig gägenüber de Ermittler erklärt, daser zfride sig mit däm woner gmacht het, so d Polizei.	Är het gegenüber dr Ermittler gäh, dass är sich mit däm, was är het ta, wohlfühlti, het d Polizei gseit.	Är het vor Ermittlere aagäh, sech mit däm was er ta het guet z'füehle, so d'Polizei.	substitution	Är het gegenüber dr Ermittler gäh, dass är sich mit nüt, was är het ta, wohlfühlti, het d Polizei gseit.
Saipov told authorities he was inspired to carry out the attack after watching ISIS videos on his phone, according to the indictment.	Dr Saipov het de Behörde gseit, är sig zum Agriff inspiriert worde, nachdäm er sech Videos vo ISIS us sim Handy heig aggluegt, so d Aklageschrift.	Dr Saipov het dr Behörde erklärt das är zu dr Tat inspiriert worde isch, nachdäm er sich Videos vo ISIS uf sim Telefon agluegt het, so d Aklagschrift.	Saipov het de Behörde gseit, er sig zu dem Aschlag inspiriert worde, nachdäm er ISIS-Videos uf sim Handy gseh ha, so d Aklagschrift.	deletion	Dr Saipov het dr Behörde erklärt das är zu dr Tat inspiriert worde isch, nachdäm er sich Videos uf sim Telefon agluegt het, so d Aklagschrift.
He has pleaded not guilty to the 22-count indictment.	Är het sech i de 22 Aklagepünkt nid schuldig bekennt.	Er het sech i aune 22 Aklage für nid schuldig erchlärt.	Är plädiert i 22 Aklagepünkt uf nid schuldig.	insertion	Er het sech nid i aune 22 Aklage für nid schuldig erchlärt.
David Patton, one of the federal public defenders representing Saipov, said they are "obviously disappointed" with the prosecution's decision.	Dr David Patton, eine vo de Bundesverteidiger, wo dr Saipov verträte, het gseit, si sige "offesichtlech enttüscht" vor Entscheidig vom Staatsawaut.	Dr David Patton, eine vo de öffentliche Bundesverteidiger wo Saipov verträtte het, het erklärt dass si "sälbstverständlich enttüscht" ufgrund der Entscheidig vor Staatsanwaltschaft sy.	David Patton, eine vo de Bundesverteidiger, wo Saipov vertritt het, het gseit, si syge «offesichtlech enttüscht» über d Entscheidig vo de Staatsawaltschaft.	deletion	Dr David Patton, de öffentliche Bundesverteidiger wo Saipov verträtte het, het erklärt dass si "sälbstverständlich enttüscht" ufgrund der Entscheidig vor Staatsanwaltschaft sy.
"We think the decision to seek the death penalty rather than accepting a guilty plea to life in prison with no possibility of release will only prolong the trauma of these events for everyone involved," Patton said.	"Mir gloube, dass d Entscheidig, d Todesstraf zfordere, anstatt es Schuldbekenntnis zu läbenslanger Haft ohni Müglechkeit uf Freilassig zakzeptiere, ds Trouma vo dene Ereignis für aui Beteiligte nume no wird verlengere", het dr Patton gseit.	«Mir gloube, dass di Entscheidig, d Todesstraf aazsträbe, statt es Schuldbekenntnis z läbeslanger Haft ohni d Müglechkeit vonere Freilassig z akzeptiere, ds Trouma vo dere Ereignis für alli Beteiligte nume verlänger wird», het Paton gseid.	"Mir gloube, dass die Entscheidig, d Todesschtraf z fordere, statt es Schuldgschtändnis im Ustuusch für ne läbeslangi Freiheitsschtraaf ohni Möglechkeit vor Entlassig z akzeptiere, ds Trouma wo alli Beteiligte erliided nume verlängere wird", so Patton.	substitution	«Mir gloube, dass di Entscheidig, d Todesstraf aazsträbe, statt es Schuldbekenntnis z läbeslanger Haft mit d Müglechkeit vonere Freilassig z akzeptiere, ds Trouma vo dere Ereignis für alli Beteiligte nume verlänger wird», het Paton gseid.
The premier is struggling to keep her Chequers compromise plan on track amid attacks from Brexiteers, Remainers and the EU.	D Premierminischtere kämpft zmittst vo Agriffe vo de Brexit-Befürworter, vo de Remain-Befürworter o vor EU darum, ihre Checkers Kompromissplan uf Kurs zbhaute.	D Premierministeri het Problem, ihre Kompromissplan Chequers trotz Aagriffe sit dr Brexit-Befürworter, Brexit-Gegner und dr EU uf Kurs zhalte.	D Premierminischteri kämpft drum, ihre Chequers-Kompromissplan unger de Aagriff vo Brexitäers, Remainers u dr EU uf Kurs zhalte.	insertion	D Premierministeri het ke Problem, ihre Kompromissplan Chequers trotz Aagriffe sit dr Brexit-Befürworter, Brexit-Gegner und dr EU uf Kurs zhalte.
The premier is struggling to keep her Chequers compromise plan on track amid attacks from Brexiteers, Remainers and the EU.	D Premierminischtere kämpft zmittst vo Agriffe vo de Brexit-Befürworter, vo de Remain-Befürworter o vor EU darum, ihre Checkers Kompromissplan uf Kurs zbhaute.	D Premierministeri het Problem, ihre Kompromissplan Chequers trotz Aagriffe sit dr Brexit-Befürworter, Brexit-Gegner und dr EU uf Kurs zhalte.	D Premierministerin kämpft drum ihre Chequers-Kompromissplan unger de Aagriff vo Brexiteers, Reschtainers und dr EU uf Kurs z halte.	deletion	D Premierministeri het Problem uf Kurs zhalte.
The premier is struggling to keep her Chequers compromise plan on track amid attacks from Brexiteers, Remainers and the EU.	D Premierminischtere kämpft zmittst vo Agriffe vo de Brexit-Befürworter, vo de Remain-Befürworter o vor EU darum, ihre Checkers Kompromissplan uf Kurs zbhaute.	D Premierminischteri kämpft drum, ihre Chequers-Kompromissplan unger de Aagriff vo Brexitäers, Remainers u dr EU uf Kurs zhalte.	D Premierministerin kämpft drum ihre Chequers-Kompromissplan unger de Aagriff vo Brexiteers, Reschtainers und dr EU uf Kurs z halte.	deletion	D Premierminischteri kämpft drum, ihre Chequers-Kompromissplan uf Kurs zhalte.
Setting out his opposition to the EU, he said: 'We didn't fight world wars to be subservient.	Är het si Widerstand gäge d EU zum Usdruck bbracht o gseit: 'Mir hei ke Wäutchriege gfüehrt, um itz ungerwürfig zsy.	Wo är sini Ablehnig vor EU darlegt het, het är gseit: "Mir hei ke Wäutchrieg gführt, zum üs ungerzordne.	Woner sini Ablehnig vo de EU dargleit het het er gseit: "Mir hei kei Wältchrieg gführt zum üs underordne.	deletion	Wo är sini Ablehnig vor EU darlegt het, het är gseit: "Mir hei ke Wäutchrieg gführt, zum üs ungerzordne.
We want to make our own laws in our own country.'	Mir wöi üsi eigete Gsetz i üsem eigete Land mache.'	Mir wänd üsi eigete Gsetz i üsem eigete Land mache."	Mir wänd eusi eigete Gsetz i üsem eigete Land mache.'	substitution	Mir chönd üsi eigete Gsetz i üsem eigete Land mache."
We want to make our own laws in our own country.'	Mir wöi üsi eigete Gsetz i üsem eigete Land mache.'	Mir wänd üsi eigete Gsetz i üsem eigete Land mache."	"Mir wönd üsi eigete Gsetz i üsem eigete Land mache."	insertion	Mir wänd ne üsi eigete Gsetz i üsem eigete Land mache."
We want to make our own laws in our own country.'	Mir wöi üsi eigete Gsetz i üsem eigete Land mache.'	Mir wänd eusi eigete Gsetz i üsem eigete Land mache.'	"Mir wönd üsi eigete Gsetz i üsem eigete Land mache."	insertion	Mir wänd eusi eigete Gsetz ned i üsem eigete Land mache.'
Please drop Chequers and start listening.'	Löt di Chequers la gheie o föt a fa zuelose.'	Bitte lönd Sie Chequers gheie u fang a zue lose.	Bitte gäbed Si Chequers uf u fangeds a zuelose.'	substitution	Bitte lönd Sie Chequers nöd im stich u fang a zue lose.
Please drop Chequers and start listening.'	Löt di Chequers la gheie o föt a fa zuelose.'	Bitte lönd Sie Chequers gheie u fang a zue lose.	Bitte lönd Sie Chequers la gheie und fanged ah zuelose.	deletion	Bitte lönd Sie Chequers gheie u zue lose.
Please drop Chequers and start listening.'	Löt di Chequers la gheie o föt a fa zuelose.'	Bitte gäbed Si Chequers uf u fangeds a zuelose.'	Bitte lönd Sie Chequers la gheie und fanged ah zuelose.	deletion	Bitte gäbed Si Chequers u fangeds a zuelose.'
In a pointed message to Mrs May, she added: 'Prime ministers keep their jobs when they keep their promises.'	Ire pointierte Nachricht ad Frou May het si agfüegt: "Premierminischter bhaute ihri Jobs, we si ihri Verspräche haute."	Ire pointierte Botschaft a Frou May het se derzue gfüut: "Die Premierminister bhaute ihre Job, we si iri Verspreche hebe."	I ere spitze Botschaft a Frau May het si hinzuefüegt: "D Premierminister bhalte ihre Job, we si ihri Verspräche halte."	substitution	Ire todärnschte Botschaft a Frou May het se derzue gfüut: "Die Premierminister bhaute ihre Job, we si iri Verspreche hebe."
'It is a complete farce.	'Desch e totali Farce.	"Es isch e reini Farce.	"Das isch e Farce.	deletion	"Es isch e Farce.
'It is a complete farce.	'Desch e totali Farce.	"Es isch e reini Farce.	'Es isch e komplette Farce.	deletion	"e reini Farce.
'It is a complete farce.	'Desch e totali Farce.	"Das isch e Farce.	'Es isch e komplette Farce.	substitution	"Das isch ke Farce.
There isn't such a thing as a good Brexit,' he added.	So öppis wine guete Brexit gits nid,' heter no gseit.	So öppis wiä ä guete Brexit gits nid" het är derzue gfüegt.	So öppis wiene guete Brexit gits nid", het är hinzue gfüegt.	substitution	So öppis wiä ä guete Brexit gits scho" het är derzue gfüegt.
Russian Grand Prix: Lewis Hamilton closes in on world title after team orders hand him win over Sebastian Vettel	Dr Grand Prix vo Russland: Dr Lewis Hamilton chunnt id Nöchi vom Wäutmeischtertitu, nachdämem d Befähle vom Team dr Sig übere Sebastian Vettel ybbracht hei	Grosse Priis vo Russland: Lewis Hamilton näheret sich dum Weutmeischtertetue nachdem im sii Team dr Siig uber Sebastian Vettel öberlaa het	Grosse Priis vo Russland: Lewis Hamilton rückt nach Team-Bschtellige zum Sieg über Sebastian Vettel a de Wältmeistertitel ane	insertion	Grosse Priis vo Russland: Lewis Hamilton näheret sich dum Weutmeischtertetue nachdem im sii Team dr Siig uber Sebastian Vettel ned öberlaa het
Russian Grand Prix: Lewis Hamilton closes in on world title after team orders hand him win over Sebastian Vettel	Dr Grand Prix vo Russland: Dr Lewis Hamilton chunnt id Nöchi vom Wäutmeischtertitu, nachdämem d Befähle vom Team dr Sig übere Sebastian Vettel ybbracht hei	Grosse Priis vo Russland: Lewis Hamilton näheret sich dum Weutmeischtertetue nachdem im sii Team dr Siig uber Sebastian Vettel öberlaa het	Grosse Priis vo Russland: Lewis Hamilton rückt nach Team-Bschtellige zum Sieg über Sebastian Vettu a de Wältmeischtertitel ane	substitution	Grosse Priis vo Russland: Lewis Hamilton entfernt sich dum Weutmeischtertetue nachdem im sii Team dr Siig uber Sebastian Vettel öberlaa het
